"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-15","7.61","0.00","0.0","0.0","48","64","36","  170","  200",,"14.1","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-16","3.58","0.00","0.0","0.0","55","70","42","  290","  290",,"10.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-17","7.38","0.00","0.0","0.0","53","61","46","   90","   70",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-18","8.95","0.00","0.0","0.0","55","65","46","  140","  150",,"18.1","25.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-19","7.38","0.63","0.0","0.0","63","65","59","  180","  180",,"21.0","28.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-20","11.63","0.00","0.0","0.0","56","60","42","  330","  340",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-21","5.82","0.00","0.0","0.0","47","55","38","  110","  120",,"15.0","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-22","14.32","0.00","0.0","0.0","47","49","37","  340","  340",,"25.9","33.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-23","10.96","0.00","0.0","0.0","38","42","32","  340","  340",,"21.0","27.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-24","6.49","0.00","0.0","0.0","42","56","33","  310","  320",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-25","5.37","0.00","0.0","0.0","46","58","37","  170","  170",,"12.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-26","2.46","0.00","0.0","0.0","49","64","40","  210","  150",,"6.9","8.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-27","5.37","0.00","0.0","0.0","51","65","42","  170","  170",,"15.0","17.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-28","4.70","0.00","0.0","0.0","55","64","49","   40","   30",,"15.0","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-29","8.95","0.17","0.0","0.0","52","59","45","   30","   30",,"15.0","18.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-11-30","10.29","0.20","0.0","0.0","42","45","39","   40","   50",,"17.0","21.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-01","4.70","0.85","0.0","0.0","46","48","44","  210","  210",,"12.1","14.1","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-02","5.82","0.22","0.0","0.0","51","59","48","  330","  320",,"18.1","21.0","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-03","13.65","0.00","0.0","0.0","50","53","42","  300","  300",,"29.1","38.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-04","5.14","0.00","0.0","0.0","44","53","36","  300","  280",,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-05","2.46","0.00","0.0","0.0","44","54","33","  160","  150",,"6.9","8.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-06","2.91","0.00","0.0","0.0","42","52","33","  160","  170",,"12.1","13.0","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-07","5.37","0.00","0.0","0.0","46","60","36","  340","  320",,"13.0","16.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-08","3.80","0.00","0.0","0.0","47","56","38","   20","   30",,"13.0","15.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-09","4.92","0.00","0.0","0.0","44","49","39","  200","  230",,"10.1","14.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-10","2.68","0.00","0.0","0.0","49","63","41","  140","  140",,"8.1","11.0","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-11","3.80","0.00","0.0","0.0","52","66","42","  170","  170",,"12.1","16.1","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-12","3.36","0.00","0.0","0.0","54","68","45","  170","  190",,"8.9","10.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-13","5.14","0.00","0.0","0.0","56","71","48","  180","  190",,"10.1","14.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-14","11.41","0.13","0.0","0.0","60","69","53","  160","  180",,"21.9","29.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-15","12.30","0.00","0.0","0.0","62","67","47","  310","  290",,"25.9","35.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-16","5.37","0.00","0.0","0.0","50","57","41","  170","  160",,"10.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-17","3.58","0.42","0.0","0.0","50","54","47","  320","  320",,"10.1","13.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-18","13.65","0.00","0.0","0.0","47","52","35","  310","  310",,"29.1","38.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-19","9.84","0.00","0.0","0.0","37","45","30","  300","  270",,"28.0","46.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-20","6.26","0.00","0.0","0.0","39","46","32","  170","  180",,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-21","11.86","0.00","0.0","0.0","46","58","38","  210","  210",,"21.0","28.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-22","7.83","0.14","0.0","0.0","55","62","51","  170","  200",,"15.0","18.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-23","5.82","1.67","0.0","0.0","59","66","54","  170","  170",,"15.0","19.0","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-24","10.07","0.20","0.0","0.0","66","71","60","  200","  190",,"25.1","33.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-25","4.70","0.30","0.0","0.0","64","69","57","  330","  340",,"31.1","35.1","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-26","8.50","0.01","0.0","0.0","58","60","51","   50","   50",,"21.0","25.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-27","11.41","0.02","0.0","0.0","57","70","51","  360","  320",,"23.9","29.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-28","14.09","0.23","0.0","0.0","51","60","41","   20","   10",,"25.1","32.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-29","6.71","0.50","0.0","0.0","47","53","44","   10","   10",,"14.1","16.1","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-30","4.70","0.15","0.0","0.0","51","55","49","   90","  140",,"10.1","14.1","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2015-12-31","8.50","0.00","0.0","0.0","52","57","44","  350","  350",,"17.0","21.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-01","8.28","0.00","0.0","0.0","44","47","36","  310","  330",,"14.1","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-02","6.26","0.00","0.0","0.0","40","48","32","  260","  300",,"15.0","19.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-03","7.83","0.00","0.0","0.0","41","54","32","  350","  350",,"28.0","32.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-04","16.78","0.00","0.0","0.0","36","38","21","  330","  330",,"31.1","36.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-05","10.29","0.00","0.0","0.0","24","34","16","   10","   10",,"28.0","32.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-06","3.80","0.00","0.0","0.0","29","40","20","  170","  210",,"10.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-07","2.68","0.00","0.0","0.0","38","43","34","   50","   60",,"10.1","12.1","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-08","4.47","0.00","0.0","0.0","41","45","40","   50","   40",,"8.9","10.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-09","4.70","0.23","0.0","0.0","44","50","41","   60","   60",,"13.0","16.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-10","17.00","0.56","0.0","0.0","54","62","37","  250","  280",,"30.0","44.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-11","9.84","0.00","0.0","0.0","36","41","28","  300","  300",,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-12","13.42","0.00","0.0","0.0","36","47","28","  320","  320",,"31.1","40.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-13","10.07","0.00","0.0","0.0","28","32","21","  300","  310",,"23.0","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-14","7.61","0.00","0.0","0.0","35","53","28","  200","  220",,"18.1","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-15","5.82","0.32","0.0","0.0","43","50","34","  190","  190",,"14.1","16.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-16","9.17","0.01","0.0","0.0","45","53","38","  340","  330",,"21.9","25.1","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-17","6.49","0.05","0.3","0.0","37","38","32","  350","  350",,"14.1","17.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-18","17.67","0.00","0.0","0.0","26","34","16","  300","  300",,"30.0","40.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-19","14.99","0.00","0.0","0.0","20","28","15","  310","  330",,"25.1","35.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-20","8.05","0.03","0.7","0.0","24","31","19","  330","  330",,"18.1","25.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-21","12.08","0.00","0.0","0.0","28","34","24","  310","  330",,"21.0","28.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-22","11.63","0.51","6.5","0.0","26","29","22","   40","   30",,"25.1","32.0","    1","    1",,,,,,"    1",,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-23","22.82","0.97","11.3","14.2","25","29","24","  330","  340",,"36.0","42.9","    1","    1",,,,,,"    1",,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-24","9.17","0.00","0.0","18.1","28","35","19","  340","  340",,"21.9","29.1","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-25","2.24","0.00","0.0","16.9","27","42","16","   50","   50",,"8.1","8.1","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-26","7.83","0.00","0.0","9.8","39","52","30","  190","  190",,"17.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-27","9.62","0.00","0.0","3.9","42","48","31","  340","  320",,"21.0","25.9",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-28","4.03","0.00","0.0","3.9","33","40","25","  170","  170",,"12.1","12.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-29","12.08","0.00","0.0","3.1","36","43","28","  310","  310",,"32.0","42.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-30","7.61","0.00","0.0","3.1","33","42","24","  190","  170",,"16.1","19.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-01-31","9.40","0.00","0.0","3.1","43","57","36","  190","  190",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-01","8.95","0.12","0.0","0.0","50","61","43","  330","  330",,"21.9","25.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-02","6.26","0.00","0.0","0.0","44","53","36","   50","   50",,"15.0","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-03","6.93","0.50","0.0","0.0","45","57","41","  140","  140",,"21.9","29.1","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-04","13.20","0.02","0.0","0.0","52","58","42","  340","  330",,"23.0","28.0","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-05","14.99","0.04","0.0","0.0","41","44","33","  320","  320",,"29.1","36.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-06","6.04","0.00","0.0","0.0","36","44","28","  200","  220",,"16.1","19.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-07","7.38","0.00","0.0","0.0","38","46","30","   40","   30",,"16.1","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-08","8.50","0.01","0.0","0.0","41","46","34","  330","  330",,"17.0","19.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-09","7.61","0.22","0.0","0.0","38","40","32","  320","  320",,"19.9","25.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-10","12.97","0.00","0.0","0.0","34","39","26","  300","  300",,"25.1","32.0",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-11","14.09","0.00","0.0","0.0","26","30","21","  300","  310",,"25.9","34.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-12","6.49","0.00","0.0","0.0","24","31","19","  200","  190",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-13","18.34","0.00","0.1","0.0","24","28","15","  320","  330",,"30.0","38.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-14","8.50","0.01","0.2","0.0","18","26","13","  160","  320",,"17.0","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-15","5.82","0.47","2.8","2.0","24","31","20","  160","  150",,"10.1","14.1","    1",,,,,"    1","    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-16","10.07","0.69","0.0","2.0","40","53","30","  240","  170",,"29.1","40.0","    1","    1",,,,"    1",,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-17","7.83","0.00","0.0","0.0","41","49","31","  320","  340",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-18","11.41","0.00","0.0","0.0","37","40","30","  330","  350",,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-19","8.28","0.00","0.0","0.0","33","42","26","  170","  160",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-20","11.18","0.00","0.0","0.0","47","65","40","  210","  210",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-21","6.93","0.09","0.0","0.0","51","57","45","  340","  350",,"21.9","25.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-22","6.93","0.00","0.0","0.0","48","53","41","   20","   30",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-23","10.51","0.52","0.0","0.0","43","45","40","  350","   20",,"18.1","23.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-24","10.51","1.10","0.0","0.0","48","65","42","  210","  210",,"32.0","42.1","    1",,"    1",,"    1",,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-25","17.22","0.00","0.0","0.0","52","60","40","  260","  250",,"29.1","36.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-26","16.11","0.00","0.0","0.0","39","40","31","  320","  300",,"32.0","40.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-27","7.16","0.00","0.0","0.0","36","47","27","  260","  250",,"18.1","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-28","11.18","0.00","0.0","0.0","45","65","33","  200","  190",,"19.9","25.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-02-29","11.41","0.00","0.0","0.0","57","65","44","  280","  300",,"28.0","36.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-01","8.95","0.00","0.0","0.0","52","65","40","  190","  180",,"23.9","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-02","18.79","0.10","0.0","0.0","48","60","31","  340","  340",,"36.0","44.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-03","6.93","0.02","0.0","0.0","35","41","29","  180","  190",,"17.0","21.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-04","12.30","0.05","0.3","0.0","36","42","32","  340","  330",,"23.0","25.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-05","7.38","0.00","0.0","0.0","39","45","35","  190","  200",,"15.0","19.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-06","4.25","0.00","0.0","0.0","42","52","37","  270","  280",,"13.0","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-07","10.74","0.00","0.0","0.0","47","66","36","  210","  210",,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-08","4.92","0.00","0.0","0.0","59","79","46","  240","  210",,"15.0","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-09","6.93","0.00","0.0","0.0","61","79","47","  190","  180",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-10","11.41","0.00","0.0","0.0","66","79","57","  190","  190",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-11","9.17","0.00","0.0","0.0","68","73","57","  360","  360",,"25.1","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-12","4.70","0.00","0.0","0.0","56","60","50","   50","   50",,"12.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-13","8.05","0.26","0.0","0.0","55","60","49","   60","   50",,"17.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-14","10.74","0.19","0.0","0.0","51","53","47","   50","   50",,"17.0","19.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-15","5.37","0.03","0.0","0.0","52","65","47","   30","   20",,"15.0","16.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-16","4.47","0.01","0.0","0.0","60","74","49","  150","  150",,"15.0","19.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-17","8.72","0.00","0.0","0.0","59","69","49","  350","  340",,"23.9","30.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-18","10.51","0.00","0.0","0.0","58","67","48","  260","  250",,"28.0","38.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-19","11.18","0.13","0.0","0.0","48","57","38","   20","  350",,"21.0","25.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-20","9.62","0.00","0.0","0.0","40","44","37","   50","   50",,"17.0","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-21","11.18","0.00","0.0","0.0","43","53","37","  300","  320",,"25.9","36.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-22","10.29","0.00","0.0","0.0","47","62","35","  200","  240",,"21.0","28.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-23","11.86","0.00","0.0","0.0","61","75","53","  170","  210",,"19.9","25.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-24","11.63","0.00","0.0","0.0","63","77","50","  200","  200",,"23.9","35.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-25","15.21","0.03","0.0","0.0","66","72","49","  340","  200",,"25.9","32.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-26","7.38","0.00","0.0","0.0","51","62","41","  360","  360",,"21.0","23.9",,,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-27","7.16","0.02","0.0","0.0","53","57","48","  120","  100",,"13.0","15.0","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-28","12.97","0.32","0.0","0.0","55","70","49","  280","  280",,"32.0","49.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2016-03-29","15.21","0.00","0.0","0.0","54","60","46","  340","  340",,"28.0","36.0",,,,,,,,,,,,,,,,,
